,CAND_ID,avgdonation,sumdonation
0,H6MI12272,300.0,600.0
1,H6CA02234,2700.0,2700.0
2,H0NH02181,305.6628329297821,504955.0
3,H6AR02245,630.0,6300.0
4,S6NV00028,1750.7427536231885,483205.0
5,H6IL06117,688.1768707482993,606972.0
6,H8UT03089,1607.0944881889764,204101.0
7,H4NY11138,677.3790322580645,83995.0
8,H6KY01110,1071.9924812030076,142575.0
9,S0FL00338,328.2757199933411,7887809.0
10,H6FL01176,460.67241379310343,26719.0
11,H6SC07018,538.1578947368421,20450.0
12,H0AL05163,901.1206896551724,104530.0
13,H6AS00031,1331.4583333333333,31955.0
14,S4GA11277,796.875,6375.0
15,H4SC01271,600.0,4200.0
16,H8VA01147,649.789029535865,154000.0
17,H6TX15162,1212.7428571428572,127338.0
18,S4SD00056,250.0,250.0
19,S6FL00343,2354.344827586207,341380.0
20,H8CA34068,671.7555555555556,30229.0
21,H0FL20070,1903.0,1903.0
22,H6FL27015,500.0,500.0
23,H6PR00082,984.2544731610338,495080.0
24,H2OH17109,1151.7593984962407,153184.0
25,H2TX31044,877.8840579710145,181722.0
26,S0LA00071,640.1130434782609,73613.0
27,H2TN07103,1150.3976608187133,393436.0
28,S2ME00109,1100.0,15400.0
29,H0CA03078,225.22272727272727,1189176.0
30,H6TX17093,450.7755102040816,22088.0
31,H6TX32043,2066.6666666666665,6200.0
32,H6FL06191,2700.0,59400.0
33,S4SD00049,2292.3076923076924,29800.0
34,H0MN04049,805.7878787878788,132955.0
35,H8CA12098,1185.4102564102564,277386.0
36,H2CT01189,1550.0,3100.0
37,H6FL18113,1392.0615384615385,90484.0
38,S6MD03474,213.41044776119404,28597.0
39,S8IN00049,792.1242955541641,2530045.0
40,H6GA03105,250.0,250.0
41,S0AR00036,2700.0,2700.0
42,H6WI01176,2000.0,4000.0
43,H2CA33048,1141.1444444444444,102703.0
44,H2OK01143,584.9495798319327,69609.0
45,H2CA20094,883.3701492537314,591858.0
46,S2TN00058,2380.0,11900.0
47,H4FL11071,255.30769230769232,6638.0
48,S6PA00217,1280.4938271604938,311160.0
49,H4TX22163,425.0,2550.0
50,H4CA11081,505.97472924187724,280310.0
51,H0CA10073,463.18725099601596,116260.0
52,S2VA00142,1559.8971631205675,439891.0
53,H6OH06152,357.14285714285717,2500.0
54,H4CA52051,-800.0,-2400.0
55,H4FL02062,2048.6878306878307,387202.0
56,H4LA05221,770.5078125,98625.0
57,S8ID00027,1059.559462254395,1024594.0
58,S6AL00302,335.45454545454544,7380.0
59,H2AZ04143,247.3170731707317,10140.0
60,H2FL20043,1241.2857142857142,17378.0
61,H4PA07092,283.40562248995985,70568.0
62,H6FL07140,628.4439102564103,392149.0
63,H6NH01230,394.70426065162906,314974.0
64,H6PA05141,402.0,1608.0
65,P60021425,14.0,28.0
66,H2NV04045,1127.5317577548005,763339.0
67,H6WA01170,2154.5,21545.0
68,H6OH08182,574.5670103092783,55733.0
69,S4LA00107,1908.1216216216217,141201.0
70,H6TX21228,254.74242424242425,16813.0
71,H4NY04075,1239.5283582089553,415242.0
72,S0KY00156,374.79847756410254,935497.0
73,S6CA00741,2303.5,133603.0
74,H0DC00058,1056.2388059701493,70768.0
75,H6IN09168,2700.0,2700.0
76,S8AK00082,575.9473684210526,21886.0
77,H8NY07046,843.9832402234637,302146.0
78,H4NY19115,6200.0,31000.0
79,H0FL02086,492.70526315789476,46807.0
80,H4NY20121,12700.0,12700.0
81,H8NM01257,478.1745602165088,353371.0
82,S6AL00310,1942.25,15538.0
83,H2NV00050,424.928125,679885.0
84,H6CA53054,482.02777777777777,17353.0
85,H6MD04183,2633.3333333333335,7900.0
86,H6NY03254,2071.4285714285716,14500.0
87,H6WV03091,1003.6585365853658,41150.0
88,H0CA08069,7500.0,15000.0
89,H6VA06140,500.0,3500.0
90,H2CA15094,490.2195448460509,366194.0
91,S4IA00129,626.0,31300.0
92,H8NY24066,2700.0,10800.0
93,H6IL08154,25.0,25.0
94,S2VT00136,180.0,900.0
95,H6LA04138,919.4925925925926,248263.0
96,H4TX10093,1009.0645879732739,453070.0
97,H6VA02115,785.3333333333334,4712.0
98,H4PA15087,905.7063197026023,243635.0
99,S8MS00055,1122.0070422535211,159325.0
100,H6PA11073,541.75,21670.0
101,H2NY06116,900.608552631579,273785.0
102,H4NJ12149,327.9941291585127,167605.0
103,H6NY24169,1362.5,10900.0
104,H6NY13170,350.0,1050.0
105,H0FL19080,1560.8379888268157,279390.0
106,H2AZ09035,2475.0,99000.0
107,H4NY24073,739.8920634920635,466132.0
108,H2UT04023,124.72427287149657,1179268.0
109,H4VA02052,444.44444444444446,4000.0
110,H4NY29098,599.7314285714285,104953.0
111,S6LA00375,1175.375,84627.0
112,H4MO07131,342.85714285714283,2400.0
113,S2ND00099,1515.2777777777778,54550.0
114,S6CA00584,518.7440188568062,4401543.0
115,H2IL20042,684.1206349206349,215498.0
116,H4NH01219,2446.9767441860463,105220.0
117,H0DE01017,2700.0,5400.0
118,P60021102,246.1685393258427,21909.0
119,H4NC01095,30.0,30.0
120,S6IL00334,620.0,3100.0
121,P80003338,45.0,45.0
122,S0IN00095,2120.0535714285716,237446.0
123,S4PA00121,339.9530322797862,8077624.0
124,H6KS04165,649.4415584415584,50007.0
125,H6FL01218,2340.0,35100.0
126,H2CA35100,2076.5789473684213,512915.0
127,H6CA05195,1153.8,57690.0
128,H6CA52114,2042.857142857143,57200.0
129,H6CA14114,750.0,750.0
130,H4FL08085,13033.0,13033.0
131,H2TX10113,800.0,1600.0
132,H8CA34126,2136.3636363636365,23500.0
133,S6MD03458,1701.2883435582821,554620.0
134,H4LA06088,150.0,150.0
135,P60005915,772.5972550875532,1632498.0
136,H8NY19058,1316.8650793650793,331850.0
137,H6NY18203,785.4108527131783,101318.0
138,H8MD01094,443.91395793499044,232167.0
139,H0IN04170,1254.4326018808777,400164.0
140,H6CA44103,378.7573883161512,551092.0
141,H2CT05172,300.0,300.0
142,S6AL00013,1827.5757575757575,301550.0
143,H0KY06104,806.9270386266095,564042.0
144,S4NE00140,75268.5,451611.0
145,H6CA11169,2700.0,2700.0
146,H4LA05080,408.7647058823529,6949.0
147,H4NV04017,1127.2659932659933,334798.0
148,H6CA23206,297.38461538461536,3866.0
149,H6CO04160,211.24444444444444,28518.0
150,H6FL02208,1126.1136363636363,148647.0
151,H0OK05130,2400.0,2400.0
152,H4OH14102,521.1142857142858,182390.0
153,S6MO00362,204.99908568816252,7174763.0
154,H6CA46116,797.3968253968254,150708.0
155,H2FL14160,7800.0,7800.0
156,H6IN09135,2125.0,17000.0
157,S6OR00110,846.9294732259469,1945397.0
158,H6OH08315,996.0298507462686,66734.0
159,S8MS00196,2260.0,11300.0
160,S4NC00089,923.6828382132934,4321912.0
161,H6VA05118,441.36179146256126,630706.0
162,H0FL17068,1770.8333333333333,21250.0
163,H6TN05322,1146.7368421052631,65364.0
164,H0ID01253,812.68,101585.0
165,H0MA09027,3337.0,6674.0
166,H6IL15084,2241.6666666666665,53800.0
167,H6NJ09231,1630.3818181818183,89671.0
168,H6KS01179,552.4489795918367,81210.0
169,S8ID00092,1900.0,7600.0
170,H4TX24094,1168.3333333333333,70100.0
171,H4KY01073,300.0,1800.0
172,H8CA41139,686.6666666666666,2060.0
173,H6NY22098,2618.5185185185187,70700.0
174,S8MI00281,2311.027149321267,510737.0
175,H6NY05051,750.0,750.0
176,H2NJ02037,845.3948717948718,164852.0
177,H0NH01225,2547.3684210526317,48400.0
178,H4PA13199,946.9298245614035,107950.0
179,S2WA00189,406.9261041902605,1437263.0
180,H6NY22114,2625.0,147000.0
181,P60021243,2.5384615384615383,33.0
182,S6CA00683,816.6666666666666,19600.0
183,H4NY21079,652.3898573692552,411658.0
184,H6VT00160,1143.2857142857142,80030.0
185,H6FL18097,349.1651606425703,695537.0
186,H4IN01012,1090.3508771929824,124300.0
187,H4OH07049,406.4074074074074,10973.0
188,H4CA31071,526.6363636363636,202755.0
189,S6CT05108,707.6138613861386,142938.0
190,H6TN08185,2700.0,27000.0
191,S6ID00104,121.25,970.0
192,S2MA00170,835.5120481927711,138695.0
193,H4NC06052,816.5333333333333,171472.0
194,H8OH05036,572.9870967741936,177626.0
195,H6PA02171,574.8857715430862,286868.0
196,H6GA04129,706.0,7060.0
197,H4WA04088,685.8840579710145,47326.0
198,S6MT00162,1583.8695652173913,109287.0
199,H6NJ07151,413.8482142857143,92702.0
200,H6NV03063,1907.1707317073171,234582.0
201,H2IL02172,616.6111111111111,144287.0
202,H6WV01087,554.5454545454545,6100.0
203,H0WA08046,307.9967982924226,288593.0
204,H2CA43385,157.4,787.0
205,S6VT00160,598.9714285714285,20964.0
206,H0WI08075,1765.625,28250.0
207,H4IL12060,608.0443037974684,480355.0
208,H6CA24303,733.4113283884019,1087649.0
209,H6LA03080,1983.3333333333333,23800.0
210,H8MN03077,840.5561312607945,973364.0
211,H6MD08523,1530.0,45900.0
212,H4FL08077,428.0967741935484,13271.0
213,H6VA08237,288.1855670103093,27954.0
214,S6MO00396,500.0,1000.0
215,H6CA41182,863.2207792207793,66468.0
216,S6MN00267,697.1598173515981,152678.0
217,H0SC05031,1047.5,307965.0
218,H6PA08277,1021.9737417943107,934084.0
219,S6FL00459,1000.0,3000.0
220,H6FL04121,2442.8571428571427,34200.0
221,H6OH08331,833.3333333333334,2500.0
222,H6MD03292,1176.3069620253164,371713.0
223,H6MO05189,591.0344827586207,34280.0
224,H6FL01168,2700.0,5400.0
225,P60006046,2483.1186440677966,732520.0
226,S6AZ00258,2700.0,2700.0
227,H6MI01226,884.6252983293556,370658.0
228,H6NE03115,694.0555555555555,62465.0
229,S6CO00275,1900.0,5700.0
230,H4SD00049,3601.0,14404.0
231,H6NY22148,1186.6666666666667,17800.0
232,H2VA06115,948.6111111111111,187825.0
233,H6WI08163,280.58364312267656,528339.0
234,H6NC02148,2700.0,2700.0
235,S4NC00147,1900.0,5700.0
236,S6AR00132,965.7354935945742,1281531.0
237,H6MN07296,561.7647058823529,9550.0
238,S6WY00068,1912.1951219512196,78400.0
239,S2IL00119,2225.0,8900.0
240,H8MA02041,1240.2777777777778,44650.0
241,H6NV03105,2700.0,5400.0
242,H4IA03115,773.9309701492538,414827.0
243,H6IN03237,1125.0,2250.0
244,H4RI01133,404.92857142857144,28345.0
245,H6TX15154,2068.75,16550.0
246,H2FL06091,597.975,23919.0
247,P60015351,764.75,9177.0
248,H4GA08067,2160.0,32400.0
249,H4KY06130,98142.0,98142.0
250,H2FL00292,1425.846357615894,1076514.0
251,H4WI06048,511.7521613832853,177578.0
252,H2CA43245,415.594674556213,280942.0
253,H6TX18141,462.28,11557.0
254,S0PA00434,1021.4665271966527,976522.0
255,H2HI02110,1037.040909090909,228149.0
256,H6MI01028,291.20338983050846,17181.0
257,H6TX15170,3780.0,18900.0
258,H4MT01041,163.86652236652236,1362714.0
259,H6CA48237,450.5,45050.0
260,H0PA06084,825.0,1650.0
261,H6CA16135,1069.3939393939395,35290.0
262,S0CO00211,379.95349268111914,4101218.0
263,H4GA01039,672.7758620689655,195105.0
264,H2TX03126,1469.0821428571428,411343.0
265,H6CA03117,683.5443037974684,54000.0
266,H0KS03137,1399.2268602540835,770974.0
267,H8CO06138,585.5567073170731,960313.0
268,H6LA04112,335.8155737704918,245817.0
269,H6IA03243,2700.0,10800.0
270,H6TX32050,2700.0,27000.0
271,H4NY15071,1507.142857142857,10550.0
272,H4NJ09095,1707.142857142857,107550.0
273,H0WA03187,474.9855305466238,295441.0
274,H6MN02164,2500.0,5000.0
275,H2TX16185,552.12,165636.0
276,H6WA07441,1300.0714285714287,36402.0
277,S2WI00219,747.2922077922078,115083.0
278,H8CA05035,71.13139809211201,693460.0
279,H2SC07066,1461.1940298507463,97900.0
280,H6IL10135,1802.5648854961833,236136.0
281,H4WA09061,346.6666666666667,5200.0
282,H2TX35029,1056.7058823529412,89820.0
283,S6IA00157,881.25,7050.0
284,H0PA07082,1064.809917355372,257684.0
285,H6PR00090,758.9066666666666,170754.0
286,H6UT02390,3539.179104477612,237125.0
287,H2TX07036,776.439393939394,51245.0
288,H6PA06115,2700.0,10800.0
289,H8CA42061,1340.6456310679612,276173.0
290,H0SD00054,516.3474452554744,353698.0
291,H6MD04233,1856.6666666666667,27850.0
292,H2IL13120,515.0129151291513,279137.0
293,S6AZ00225,157.22087041724504,1925484.0
294,H2OH02085,671.2134502923976,229555.0
295,H0MA10082,525.1805555555555,113439.0
296,H6FL06167,2437.5,39000.0
297,H4FL26038,1317.2516268980478,607253.0
298,H6MO04224,338.4640522875817,51785.0
299,S2IN00091,1033.4065934065934,94040.0
300,P60022654,276.1609287429944,344925.0
301,H6KS03241,233.5084745762712,165324.0
302,H0IL14080,698.2105263157895,132660.0
303,H6FL09179,633.4782608695652,145700.0
304,H8FL16022,1282.3529411764705,21800.0
305,H4LA06120,257.09090909090907,11312.0
306,H2TX27190,918.5454545454545,262704.0
307,S6NY00433,102.66666666666667,2772.0
308,H6ID01250,401.2798634812287,117575.0
309,H8IN07176,2260.0,67800.0
310,H0NH01217,1200.1351351351352,355240.0
311,H6GU01016,902.9577464788732,64110.0
312,H2FL23021,938.5149253731344,125761.0
313,H6WI07140,2271.4285714285716,31800.0
314,H4CA42086,315.32530120481925,26172.0
315,H6NJ13191,852.4112903225806,105699.0
316,H6CO01141,783.8960396039604,158347.0
317,H4MI11089,736.9297520661157,178337.0
318,H2CA52089,129.9505380794702,627921.0
319,P60008059,1285.978589420655,1021067.0
320,H4MA03022,285.0603448275862,66134.0
321,H0LA01087,862.3417721518987,136250.0
322,H4PA12043,382.39130434782606,79155.0
323,S4OK00307,962.5,3850.0
324,H2MI05119,653.8672199170124,157582.0
325,H6AZ05125,2700.0,10800.0
326,S0ND00093,829.4192825112108,369921.0
327,H6NC06099,582.3943661971831,41350.0
328,H8LA04225,2429.494382022472,216225.0
329,H4UT02239,816.6666666666666,9800.0
330,S6NH00091,194.81539638589334,5347293.0
331,S4VT00033,1616.6666666666667,14550.0
332,H0CA15148,490.0615114235501,836535.0
333,H6IN08244,625.0,1250.0
334,H4CA17294,2154.1666666666665,12925.0
335,H6VA07148,221.52877697841726,123170.0
336,H4FL22110,159.0,1113.0
337,H8CO02137,1747.2524590163935,532912.0
338,H6MN07304,141.66666666666666,1275.0
339,S0CA00199,1989.655172413793,57700.0
340,H2NY17071,1466.9828571428573,256722.0
341,H2NV02395,1024.437037037037,138299.0
342,H4WA06075,5000.0,5000.0
343,H4CA10075,346.97904026475453,629073.0
344,S0CO00229,2261.6,56540.0
345,H6VA09078,516.6666666666666,1550.0
346,H2MA04073,1133.2262931034484,525817.0
347,H6NC13095,2133.3333333333335,25600.0
348,H6AZ05083,867.6629213483146,77222.0
349,H6NY10119,399.4366197183099,28360.0
350,H6CA46140,627.6486486486486,69669.0
351,H6NY19169,959.2709867452136,1302690.0
352,H2TX01062,600.0,5400.0
353,H2CA08164,1542.622950819672,94100.0
354,H4NJ02157,284.4153846153846,36974.0
355,S6PA00274,2220.0,11100.0
356,H6FL03073,1900.0,7600.0
357,H4OK05132,888.7724550898204,148425.0
358,P60022043,443.6666666666667,1331.0
359,H0CA19173,1148.842105263158,436560.0
360,H6NJ08118,724.9349397590362,300848.0
361,H8NJ03073,975.1526717557252,255490.0
362,H4MN08083,530.1051851851852,357821.0
363,S6UT00063,2186.086956521739,251400.0
364,H6MI04113,757.7003484320558,217460.0
365,H8WA07132,1875.0,15000.0
366,H6FL13205,1281.6226851851852,553661.0
367,S6CO00259,2747.0,10988.0
368,H2TX23082,988.5671641791045,264936.0
369,H6NY24185,411.1111111111111,7400.0
370,S4OR00172,318.68,7967.0
371,H4NY27076,465.11764705882354,86977.0
372,H6TX15196,1750.0,7000.0
373,S0IN00061,538.4676113360324,266003.0
374,H6CA08207,1800.0,9000.0
375,H6IL06166,550.3418803418804,64390.0
376,S0OH00133,762.9661881701833,8822941.0
377,S6KY00120,1880.209173036831,2705621.0
378,H6CO05233,546.1666666666666,3277.0
379,H4NC10047,660.7445255474453,271566.0
380,S4GA11285,1512.06,75603.0
381,H6GA03113,731.5028901734104,126550.0
382,H6MN01174,518.7133027522935,226159.0
383,H4AS00069,704.4782608695652,16203.0
384,H8KY02031,910.0,72800.0
385,H0AZ04501,8000.0,8000.0
386,H8TN02069,1286.3636363636363,14150.0
387,H2MN08111,221.59501411100658,471111.0
388,S8WA00194,954.7945205479452,69700.0
389,S4VA00189,522.0,522.0
390,H4UT03211,987.8181818181819,32598.0
391,H6IN09176,1106.0,90692.0
392,H6MD03441,557.6862745098039,142210.0
393,S6IN00225,500.0,500.0
394,H6MD08291,1570.5882352941176,26700.0
395,H4AR04048,637.375,117277.0
396,H6LA03106,521.1746031746031,32834.0
397,H4WA01258,1138.888888888889,10250.0
398,H6MN02131,327.6046511627907,901568.0
399,H2CA30143,875.3235294117648,178566.0
400,S8FL00166,1965.909090909091,86500.0
401,H6MD04217,1720.5128205128206,67100.0
402,H2CA36439,194.21123716909779,718970.0
403,P60007440,337.0,674.0
404,H6CO03170,520.720467032967,758169.0
405,S6CA00691,1139.51797752809,1014171.0
406,H6IA02161,413.92857142857144,40565.0
407,H6NC01124,1000.0,1000.0
408,H2NY15109,2073.076923076923,107800.0
409,H6NV03071,425.0,850.0
410,H6FL04105,1619.6190476190477,170060.0
411,H0TX27061,905.704280155642,232766.0
412,H4LA05247,1550.0,3100.0
413,H0CA48024,650.5471861471862,751382.0
414,H6KY03124,624.6031746031746,118050.0
415,H2IA05072,371.97953964194375,145444.0
416,S6FL00467,225.42105263157896,4283.0
417,H4CA23011,1175.0,79900.0
418,S0IA00028,483.5529134532991,2257225.0
419,H2MD02160,720.6607142857143,201785.0
420,S6OH00163,894.2549019607843,319249.0
421,H6CA21218,718.6071428571429,261573.0
422,H8CA04152,310.9614740368509,185644.0
423,S6ND00108,369.38775510204084,18100.0
424,H2MD06195,1421.7506631299734,536000.0
425,S6WA00321,371.3030303030303,73518.0
426,H2SC02059,561.352,140338.0
427,H6AZ09010,633.3333333333334,5700.0
428,H8FL25015,1082.939075630252,515479.0
429,S6NE00095,-1684.6153846153845,-65700.0
430,S6SD01091,400.4918032786885,24430.0
431,H6NC01108,610.0,7320.0
432,H8NJ04014,664.3888888888889,179385.0
433,H2OH03125,541.6017316017316,125110.0
434,H0NY13074,225.0,225.0
435,H6NY03262,1381.4814814814815,37300.0
436,H6TN04200,1715.0,18865.0
437,H6NM02101,408.2470588235294,104103.0
438,H6IL12099,609.1122278056952,363640.0
439,S6OK04130,646.2222222222222,5816.0
440,H6ND01015,363.416,45427.0
441,S6AK00201,736.1,7361.0
442,H4WA08071,481.48692810457516,147335.0
443,H0AR03055,560.625,130065.0
444,H2MI14111,933.5726495726495,109228.0
445,H2OK04055,1272.1674876847292,258250.0
446,H6TX08100,1243.8180574555404,909231.0
447,H6FL09161,1433.857142857143,80296.0
448,H6FL11217,404.0625,6465.0
449,H4IL11195,1625.0,6500.0
450,H6ID02183,50.0,50.0
451,S4NE00090,2433.5555555555557,109510.0
452,H2IN03152,1000.0,1000.0
453,S4IA00152,90.0,90.0
454,H6TN03152,794.8,39740.0
455,H6NH01297,2700.0,21600.0
456,H4NC12084,211.5,423.0
457,H6NC09184,580.4090909090909,25538.0
458,S6NC00324,6650.0,13300.0
459,H2CA31125,157.77675489067894,548432.0
460,H2TN03144,3951.5,7903.0
